backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q24_k131072_max,PASS,ok,float,bitonic,max,131072,16777216,uniform,24131245,1,Trunc bitonic end-to-end time (ms),44.561,Trunc bitonic end-to-end time (ms),44.561,Trunc bitonic algorithmic time (ms),44.561,467140608,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,float,bitonic,max,131072,16777216,trimodal,24131244,1,Trunc bitonic end-to-end time (ms),44.457,Trunc bitonic end-to-end time (ms),44.457,Trunc bitonic algorithmic time (ms),44.457,467140608,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,float,bitonic,max,131072,16777216,trimodal,24131245,1,Trunc bitonic end-to-end time (ms),44.792,Trunc bitonic end-to-end time (ms),44.792,Trunc bitonic algorithmic time (ms),44.792,467140608,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,float,bitonic,max,131072,16777216,adversarial,24131244,1,Trunc bitonic end-to-end time (ms),44.472,Trunc bitonic end-to-end time (ms),44.472,Trunc bitonic algorithmic time (ms),44.472,467140608,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,float,bitonic,max,131072,16777216,adversarial,24131245,1,Trunc bitonic end-to-end time (ms),45.037,Trunc bitonic end-to-end time (ms),45.037,Trunc bitonic algorithmic time (ms),45.037,467140608,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,float,bitonic,max,131072,16777216,sorted,24131244,1,Trunc bitonic end-to-end time (ms),44.434,Trunc bitonic end-to-end time (ms),44.434,Trunc bitonic algorithmic time (ms),44.434,467140608,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,float,bitonic,max,131072,16777216,sorted,24131245,1,Trunc bitonic end-to-end time (ms),44.703,Trunc bitonic end-to-end time (ms),44.703,Trunc bitonic algorithmic time (ms),44.703,467140608,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,float,bitonic,max,131072,16777216,reverse,24131244,1,Trunc bitonic end-to-end time (ms),44.29,Trunc bitonic end-to-end time (ms),44.29,Trunc bitonic algorithmic time (ms),44.29,467140608,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,float,bitonic,max,131072,16777216,reverse,24131245,1,Trunc bitonic end-to-end time (ms),44.54,Trunc bitonic end-to-end time (ms),44.54,Trunc bitonic algorithmic time (ms),44.54,467140608,exact,1441595392,exact
cpu,q20_k8_max,PASS,ok,float,map_reduce,max,8,1048576,uniform,20000168,1,Map-reduce top-k end-to-end time (ms),0.137,Map-reduce top-k end-to-end time (ms),0.137,Map-reduce top-k algorithmic time (ms),0.137,4194368,exact,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,map_reduce,max,8,1048576,uniform,20000169,1,Map-reduce top-k end-to-end time (ms),0.137,Map-reduce top-k end-to-end time (ms),0.137,Map-reduce top-k algorithmic time (ms),0.137,4194368,exact,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,map_reduce,max,8,1048576,trimodal,20000168,1,Map-reduce top-k end-to-end time (ms),0.106,Map-reduce top-k end-to-end time (ms),0.106,Map-reduce top-k algorithmic time (ms),0.106,4194368,exact,1048576,lower-bound
