backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q05_k8_max,PASS,ok,int,map_reduce,max,8,32,uniform,5000123,1,Map-reduce top-k end-to-end time (ms),0.048,Map-reduce top-k end-to-end time (ms),0.048,Map-reduce top-k algorithmic time (ms),0.048,192,exact,32,lower-bound
cpu,q06_k8_max,PASS,ok,int,map_reduce,max,8,64,uniform,6000126,1,Map-reduce top-k end-to-end time (ms),0.007,Map-reduce top-k end-to-end time (ms),0.007,Map-reduce top-k algorithmic time (ms),0.007,320,exact,64,lower-bound
cpu,q07_k8_max,PASS,ok,int,map_reduce,max,8,128,uniform,7000129,1,Map-reduce top-k end-to-end time (ms),0.023,Map-reduce top-k end-to-end time (ms),0.023,Map-reduce top-k algorithmic time (ms),0.023,576,exact,128,lower-bound
cpu,q08_k8_max,PASS,ok,int,map_reduce,max,8,256,uniform,8000132,1,Map-reduce top-k end-to-end time (ms),0.022,Map-reduce top-k end-to-end time (ms),0.022,Map-reduce top-k algorithmic time (ms),0.022,1088,exact,256,lower-bound
cpu,q08_k256_max,PASS,ok,int,map_reduce,max,256,256,uniform,8000380,1,Map-reduce top-k end-to-end time (ms),0.027,Map-reduce top-k end-to-end time (ms),0.027,Map-reduce top-k algorithmic time (ms),0.027,3072,exact,256,lower-bound
cpu,q09_k8_max,PASS,ok,int,map_reduce,max,8,512,uniform,9000135,1,Map-reduce top-k end-to-end time (ms),0.007,Map-reduce top-k end-to-end time (ms),0.007,Map-reduce top-k algorithmic time (ms),0.007,2112,exact,512,lower-bound
cpu,q09_k256_max,PASS,ok,int,map_reduce,max,256,512,uniform,9000383,1,Map-reduce top-k end-to-end time (ms),0.026,Map-reduce top-k end-to-end time (ms),0.026,Map-reduce top-k algorithmic time (ms),0.026,4096,exact,512,lower-bound
cpu,q10_k8_max,PASS,ok,int,map_reduce,max,8,1024,uniform,10000138,1,Map-reduce top-k end-to-end time (ms),0.013,Map-reduce top-k end-to-end time (ms),0.013,Map-reduce top-k algorithmic time (ms),0.013,4160,exact,1024,lower-bound
cpu,q10_k256_max,PASS,ok,int,map_reduce,max,256,1024,uniform,10000386,1,Map-reduce top-k end-to-end time (ms),0.028,Map-reduce top-k end-to-end time (ms),0.028,Map-reduce top-k algorithmic time (ms),0.028,6144,exact,1024,lower-bound
cpu,q11_k8_max,PASS,ok,int,map_reduce,max,8,2048,uniform,11000141,1,Map-reduce top-k end-to-end time (ms),0.007,Map-reduce top-k end-to-end time (ms),0.007,Map-reduce top-k algorithmic time (ms),0.007,8256,exact,2048,lower-bound
cpu,q11_k256_max,PASS,ok,int,map_reduce,max,256,2048,uniform,11000389,1,Map-reduce top-k end-to-end time (ms),0.03,Map-reduce top-k end-to-end time (ms),0.03,Map-reduce top-k algorithmic time (ms),0.03,10240,exact,2048,lower-bound
cpu,q12_k8_max,PASS,ok,int,map_reduce,max,8,4096,uniform,12000144,1,Map-reduce top-k end-to-end time (ms),0.022,Map-reduce top-k end-to-end time (ms),0.022,Map-reduce top-k algorithmic time (ms),0.022,16448,exact,4096,lower-bound
cpu,q12_k256_max,PASS,ok,int,map_reduce,max,256,4096,uniform,12000392,1,Map-reduce top-k end-to-end time (ms),0.019,Map-reduce top-k end-to-end time (ms),0.019,Map-reduce top-k algorithmic time (ms),0.019,18432,exact,4096,lower-bound
cpu,q12_k4096_max,PASS,ok,int,map_reduce,max,4096,4096,uniform,12004232,1,Map-reduce top-k end-to-end time (ms),0.065,Map-reduce top-k end-to-end time (ms),0.065,Map-reduce top-k algorithmic time (ms),0.065,49152,exact,4096,lower-bound
cpu,q13_k8_max,PASS,ok,int,map_reduce,max,8,8192,uniform,13000147,1,Map-reduce top-k end-to-end time (ms),0.022,Map-reduce top-k end-to-end time (ms),0.022,Map-reduce top-k algorithmic time (ms),0.022,32832,exact,8192,lower-bound
cpu,q13_k256_max,PASS,ok,int,map_reduce,max,256,8192,uniform,13000395,1,Map-reduce top-k end-to-end time (ms),0.035,Map-reduce top-k end-to-end time (ms),0.035,Map-reduce top-k algorithmic time (ms),0.035,34816,exact,8192,lower-bound
cpu,q13_k4096_max,PASS,ok,int,map_reduce,max,4096,8192,uniform,13004235,1,Map-reduce top-k end-to-end time (ms),0.263,Map-reduce top-k end-to-end time (ms),0.263,Map-reduce top-k algorithmic time (ms),0.263,65536,exact,8192,lower-bound
cpu,q14_k8_max,PASS,ok,int,map_reduce,max,8,16384,uniform,14000150,1,Map-reduce top-k end-to-end time (ms),0.023,Map-reduce top-k end-to-end time (ms),0.023,Map-reduce top-k algorithmic time (ms),0.023,65600,exact,16384,lower-bound
cpu,q14_k256_max,PASS,ok,int,map_reduce,max,256,16384,uniform,14000398,1,Map-reduce top-k end-to-end time (ms),0.022,Map-reduce top-k end-to-end time (ms),0.022,Map-reduce top-k algorithmic time (ms),0.022,67584,exact,16384,lower-bound
cpu,q14_k4096_max,PASS,ok,int,map_reduce,max,4096,16384,uniform,14004238,1,Map-reduce top-k end-to-end time (ms),0.446,Map-reduce top-k end-to-end time (ms),0.446,Map-reduce top-k algorithmic time (ms),0.446,98304,exact,16384,lower-bound
cpu,q15_k8_max,PASS,ok,int,map_reduce,max,8,32768,uniform,15000153,1,Map-reduce top-k end-to-end time (ms),0.023,Map-reduce top-k end-to-end time (ms),0.023,Map-reduce top-k algorithmic time (ms),0.023,131136,exact,32768,lower-bound
cpu,q15_k256_max,PASS,ok,int,map_reduce,max,256,32768,uniform,15000401,1,Map-reduce top-k end-to-end time (ms),0.041,Map-reduce top-k end-to-end time (ms),0.041,Map-reduce top-k algorithmic time (ms),0.041,133120,exact,32768,lower-bound
cpu,q15_k4096_max,PASS,ok,int,map_reduce,max,4096,32768,uniform,15004241,1,Map-reduce top-k end-to-end time (ms),0.617,Map-reduce top-k end-to-end time (ms),0.617,Map-reduce top-k algorithmic time (ms),0.617,163840,exact,32768,lower-bound
cpu,q16_k8_max,PASS,ok,int,map_reduce,max,8,65536,uniform,16000156,1,Map-reduce top-k end-to-end time (ms),0.025,Map-reduce top-k end-to-end time (ms),0.025,Map-reduce top-k algorithmic time (ms),0.025,262208,exact,65536,lower-bound
cpu,q16_k256_max,PASS,ok,int,map_reduce,max,256,65536,uniform,16000404,1,Map-reduce top-k end-to-end time (ms),0.045,Map-reduce top-k end-to-end time (ms),0.045,Map-reduce top-k algorithmic time (ms),0.045,264192,exact,65536,lower-bound
cpu,q16_k4096_max,PASS,ok,int,map_reduce,max,4096,65536,uniform,16004244,1,Map-reduce top-k end-to-end time (ms),0.788,Map-reduce top-k end-to-end time (ms),0.788,Map-reduce top-k algorithmic time (ms),0.788,294912,exact,65536,lower-bound
cpu,q17_k8_max,PASS,ok,int,map_reduce,max,8,131072,uniform,17000159,1,Map-reduce top-k end-to-end time (ms),0.029,Map-reduce top-k end-to-end time (ms),0.029,Map-reduce top-k algorithmic time (ms),0.029,524352,exact,131072,lower-bound
cpu,q17_k256_max,PASS,ok,int,map_reduce,max,256,131072,uniform,17000407,1,Map-reduce top-k end-to-end time (ms),0.057,Map-reduce top-k end-to-end time (ms),0.057,Map-reduce top-k algorithmic time (ms),0.057,526336,exact,131072,lower-bound
cpu,q17_k4096_max,PASS,ok,int,map_reduce,max,4096,131072,uniform,17004247,1,Map-reduce top-k end-to-end time (ms),0.953,Map-reduce top-k end-to-end time (ms),0.953,Map-reduce top-k algorithmic time (ms),0.953,557056,exact,131072,lower-bound
