source,backend,dtype,algorithm,mode,k,n,dist,seed,rep,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds,core_energy_joules,net_core_energy_joules,board_energy_joules,net_board_energy_joules,board_baseline_watts,core_baseline_watts
rapl,cpu,int,bitonic,max,256,65536,uniform,16000404,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q16_k256_max_uniform_s16000404_rep1_rapl.txt,0.02659,0.297135,11.174844,5.421215,0.152987,5.753629,0,rapl:package+core,0.235965,0.235965,0.019118,0.019118,0.13232221163,0.13232221163,0.235965,0.019953,0.031127,0.030048,,,,0.040593
rapl,cpu,int,bitonic,max,256,65536,uniform,16000404,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q16_k256_max_uniform_s16000404_rep2_rapl.txt,0.02658,0.287461,10.814994,5.421215,0.143366,5.393779,0,rapl:package+core,0.225543,0.225543,0.019121,0.019121,0.121883947985,0.121883947985,0.225543,0.020063,0.010971,0.009892,,,,0.040593
rapl,cpu,int,bitonic,max,256,65536,uniform,16000404,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q16_k256_max_uniform_s16000404_rep3_rapl.txt,0.026706,0.308379,11.547395,5.421215,0.163603,6.12618,0,rapl:package+core,0.200643,0.200643,0.019008,0.019008,0.09759654528,0.09759654528,0.213902,0.019922,0.011901,0.010817,,,,0.040593
rapl,cpu,int,bitonic,max,4096,65536,uniform,16004244,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q16_k4096_max_uniform_s16004244_rep1_rapl.txt,0.043077,0.46659,10.831596,5.421215,0.233062,5.410381,0,rapl:package+core,0.373272,0.373272,0.034352,0.034352,0.18704242232,0.18704242232,0.373272,0.035293,0.012435,0.010686,,,,0.040593
rapl,cpu,int,bitonic,max,4096,65536,uniform,16004244,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q16_k4096_max_uniform_s16004244_rep2_rapl.txt,0.041486,0.451698,10.888081,5.421215,0.226796,5.466866,0,rapl:package+core,0.354016,0.354016,0.032786,0.032786,0.17627604501,0.17627604501,0.354016,0.033712,0.01149,0.009806,,,,0.040593
rapl,cpu,int,bitonic,max,4096,65536,uniform,16004244,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q16_k4096_max_uniform_s16004244_rep3_rapl.txt,0.041724,0.462699,11.089399,5.421215,0.236502,5.668184,0,rapl:package+core,0.360822,0.360822,0.032968,0.032968,0.18209538388,0.18209538388,0.360822,0.033901,0.014647,0.012953,,,,0.040593
rapl,cpu,int,bitonic,max,8,65536,uniform,16000156,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q16_k8_max_uniform_s16000156_rep1_rapl.txt,0.009623,0.097864,10.169496,5.421215,0.045694,4.748281,0,rapl:package+core,0.035811,0.035811,0.003683,0.003683,0.015844665155,0.015844665155,0.048216,0.004594,0.008255,0.007864,,,,0.040593
rapl,cpu,int,bitonic,max,8,65536,uniform,16000156,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q16_k8_max_uniform_s16000156_rep2_rapl.txt,0.009837,0.1159,11.781867,5.421215,0.062571,6.360652,0,rapl:package+core,0.04759,0.04759,0.003703,0.003703,0.027515240855,0.027515240855,0.04759,0.004637,0.006088,0.005689,,,,0.040593
rapl,cpu,int,bitonic,max,8,65536,uniform,16000156,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q16_k8_max_uniform_s16000156_rep3_rapl.txt,0.009514,0.10441,10.974796,5.421215,0.052835,5.553581,0,rapl:package+core,0.047879,0.047879,0.003676,0.003676,0.02795061366,0.02795061366,0.047879,0.004595,0.00537,0.004984,,,,0.040593
rapl,cpu,int,bitonic,max,131072,131072,uniform,17131223,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k131072_max_uniform_s17131223_rep1_rapl.txt,0.121087,1.30613,10.786679,5.421215,0.64969,5.365464,0,rapl:package+core,1.095876,1.095876,0.101528,0.101528,0.54547088348,0.54547088348,1.124561,0.102944,0.038557,0.033642,,,,0.040593
rapl,cpu,int,bitonic,max,131072,131072,uniform,17131223,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k131072_max_uniform_s17131223_rep2_rapl.txt,0.121592,1.353354,11.130328,5.421215,0.69418,5.709113,0,rapl:package+core,1.164475,1.164475,0.102156,0.102156,0.61066536046,0.61066536046,1.164475,0.103607,0.061246,0.05631,,,,0.040593
rapl,cpu,int,bitonic,max,131072,131072,uniform,17131223,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k131072_max_uniform_s17131223_rep3_rapl.txt,0.121878,1.335838,10.960482,5.421215,0.675113,5.539267,0,rapl:package+core,1.130893,1.130893,0.102301,0.102301,0.576297284285,0.576297284285,1.143602,0.103703,0.082225,0.077278,,,,0.040593
rapl,cpu,int,bitonic,max,256,131072,uniform,17000407,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k256_max_uniform_s17000407_rep1_rapl.txt,0.029305,0.42434,14.479897,5.421215,0.265469,9.058682,0,rapl:package+core,0.264116,0.264116,0.019792,0.019792,0.15681931272,0.15681931272,0.322386,0.021248,0.015472,0.014282,,,,0.040593
rapl,cpu,int,bitonic,max,256,131072,uniform,17000407,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k256_max_uniform_s17000407_rep2_rapl.txt,0.029128,0.4004,13.746413,5.421215,0.242493,8.325198,0,rapl:package+core,0.279969,0.279969,0.019651,0.019651,0.173436704035,0.173436704035,0.320571,0.021092,0.016479,0.015297,,,,0.040593
rapl,cpu,int,bitonic,max,256,131072,uniform,17000407,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k256_max_uniform_s17000407_rep3_rapl.txt,0.030774,0.419854,13.6433,5.421215,0.253023,8.222085,0,rapl:package+core,0.306091,0.306091,0.021236,0.021236,0.19096607826,0.19096607826,0.323042,0.022785,0.009811,0.008562,,,,0.040593
rapl,cpu,int,bitonic,max,4096,131072,uniform,17004247,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k4096_max_uniform_s17004247_rep1_rapl.txt,0.044463,0.614852,13.828422,5.421215,0.373809,8.407207,0,rapl:package+core,0.450522,0.450522,0.033614,0.033614,0.26829327899,0.26829327899,0.502187,0.035145,0.015716,0.013911,,,,0.040593
rapl,cpu,int,bitonic,max,4096,131072,uniform,17004247,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k4096_max_uniform_s17004247_rep2_rapl.txt,0.045736,0.616713,13.4841,5.421215,0.368767,8.062885,0,rapl:package+core,0.430397,0.430397,0.033611,0.033611,0.248184542635,0.248184542635,0.502705,0.035143,0.009887,0.00803,,,,0.040593
rapl,cpu,int,bitonic,max,4096,131072,uniform,17004247,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k4096_max_uniform_s17004247_rep3_rapl.txt,0.046004,0.623854,13.560847,5.421215,0.374456,8.139632,0,rapl:package+core,0.491903,0.491903,0.035062,0.035062,0.30182435967,0.30182435967,0.528568,0.036652,0.009171,0.007304,,,,0.040593
rapl,cpu,int,bitonic,max,8,131072,uniform,17000159,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k8_max_uniform_s17000159_rep1_rapl.txt,0.013186,0.133279,10.107266,5.421215,0.061792,4.686051,0,rapl:package+core,0.040357,0.040357,0.003995,0.003995,0.018699246075,0.018699246075,0.054791,0.005407,0.009719,0.009184,,,,0.040593
rapl,cpu,int,bitonic,max,8,131072,uniform,17000159,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k8_max_uniform_s17000159_rep2_rapl.txt,0.01214,0.137612,11.335387,5.421215,0.071798,5.914172,0,rapl:package+core,0.065197,0.065197,0.004078,0.004078,0.04308928523,0.04308928523,0.065197,0.005552,0.01889,0.018397,,,,0.040593
rapl,cpu,int,bitonic,max,8,131072,uniform,17000159,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q17_k8_max_uniform_s17000159_rep3_rapl.txt,0.01211,0.133904,11.056877,5.421215,0.068251,5.635662,0,rapl:package+core,0.058316,0.058316,0.004023,0.004023,0.036506452055,0.036506452055,0.071285,0.005442,0.018081,0.017589,,,,0.040593
rapl,cpu,int,bitonic,max,131072,262144,uniform,18131226,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k131072_max_uniform_s18131226_rep1_rapl.txt,0.141235,2.106855,14.91736,5.421215,1.341189,9.496145,0,rapl:package+core,1.762848,1.762848,0.114625,0.114625,1.14144123062,1.14144123062,1.819547,0.117818,0.028349,0.022616,,,,0.040593
rapl,cpu,int,bitonic,max,131072,262144,uniform,18131226,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k131072_max_uniform_s18131226_rep2_rapl.txt,0.140596,2.117474,15.060708,5.421215,1.355273,9.639493,0,rapl:package+core,1.807066,1.807066,0.114959,0.114959,1.18384854482,1.18384854482,1.824948,0.118138,0.028334,0.022627,,,,0.040593
rapl,cpu,int,bitonic,max,131072,262144,uniform,18131226,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k131072_max_uniform_s18131226_rep3_rapl.txt,0.142499,2.102552,14.754808,5.421215,1.330032,9.333593,0,rapl:package+core,1.72037,1.72037,0.114628,0.114628,1.09894696698,1.09894696698,1.810224,0.117986,0.028975,0.023191,,,,0.040593
rapl,cpu,int,bitonic,max,256,262144,uniform,18000410,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k256_max_uniform_s18000410_rep1_rapl.txt,0.033677,0.614486,18.246404,5.421215,0.431915,12.825189,0,rapl:package+core,0.421594,0.421594,0.020624,0.020624,0.30978686184,0.30978686184,0.498235,0.022995,0.010818,0.009451,,,,0.040593
rapl,cpu,int,bitonic,max,256,262144,uniform,18000410,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k256_max_uniform_s18000410_rep2_rapl.txt,0.034982,0.61299,17.523029,5.421215,0.423345,12.101814,0,rapl:package+core,0.419718,0.419718,0.020693,0.020693,0.307536798005,0.307536798005,0.495962,0.02313,0.043638,0.042218,,,,0.040593
rapl,cpu,int,bitonic,max,256,262144,uniform,18000410,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k256_max_uniform_s18000410_rep3_rapl.txt,0.03345,0.619688,18.525862,5.421215,0.438349,13.104647,0,rapl:package+core,0.430993,0.430993,0.020311,0.020311,0.320882702135,0.320882702135,0.482641,0.022707,0.012542,0.011184,,,,0.040593
rapl,cpu,int,bitonic,max,4096,262144,uniform,18004250,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k4096_max_uniform_s18004250_rep1_rapl.txt,0.050279,0.931684,18.530317,5.421215,0.659111,13.109102,0,rapl:package+core,0.767752,0.767752,0.034414,0.034414,0.58118630699,0.58118630699,0.792821,0.037075,0.018966,0.016925,,,,0.040593
rapl,cpu,int,bitonic,max,4096,262144,uniform,18004250,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k4096_max_uniform_s18004250_rep2_rapl.txt,0.051374,0.93765,18.251295,5.421215,0.659138,12.83008,0,rapl:package+core,0.702264,0.702264,0.034998,0.034998,0.51253231743,0.51253231743,0.774969,0.037602,0.013321,0.011236,,,,0.040593
rapl,cpu,int,bitonic,max,4096,262144,uniform,18004250,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k4096_max_uniform_s18004250_rep3_rapl.txt,0.050237,0.946179,18.834149,5.421215,0.673831,13.412934,0,rapl:package+core,0.763662,0.763662,0.034415,0.034415,0.577090885775,0.577090885775,0.788335,0.036968,0.014221,0.012182,,,,0.040593
rapl,cpu,int,bitonic,max,8,262144,uniform,18000162,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k8_max_uniform_s18000162_rep1_rapl.txt,0.016378,0.219654,13.411588,5.421215,0.130866,7.990373,0,rapl:package+core,0.055676,0.055676,0.004572,0.004572,0.03089020502,0.03089020502,0.091349,0.006886,0.009872,0.009207,,,,0.040593
rapl,cpu,int,bitonic,max,8,262144,uniform,18000162,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k8_max_uniform_s18000162_rep2_rapl.txt,0.015656,0.206166,13.168703,5.421215,0.121293,7.747488,0,rapl:package+core,0.05917,0.05917,0.004278,0.004278,0.03597804223,0.03597804223,0.107355,0.006613,0.006149,0.005513,,,,0.040593
rapl,cpu,int,bitonic,max,8,262144,uniform,18000162,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q18_k8_max_uniform_s18000162_rep3_rapl.txt,0.015645,0.189077,12.085806,5.421215,0.104265,6.664591,0,rapl:package+core,0.075404,0.075404,0.00428,0.00428,0.0522011998,0.0522011998,0.108789,0.00659,0.014663,0.014028,,,,0.040593
rapl,cpu,int,bitonic,max,131072,524288,uniform,19131229,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k131072_max_uniform_s19131229_rep1_rapl.txt,0.161152,3.512941,21.798912,5.421215,2.639301,16.377697,0,rapl:package+core,2.891498,2.891498,0.124861,0.124861,2.21459967389,2.21459967389,3.041195,0.133523,0.572023,0.565481,,,,0.040593
rapl,cpu,int,bitonic,max,131072,524288,uniform,19131229,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k131072_max_uniform_s19131229_rep2_rapl.txt,0.163035,3.541077,21.719683,5.421215,2.657227,16.298468,0,rapl:package+core,2.856159,2.856159,0.125508,0.125508,2.17575314778,2.17575314778,3.06196,0.134537,0.531238,0.52462,,,,0.040593
rapl,cpu,int,bitonic,max,131072,524288,uniform,19131229,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k131072_max_uniform_s19131229_rep3_rapl.txt,0.159989,3.515261,21.971876,5.421215,2.647926,16.550661,0,rapl:package+core,2.868565,2.868565,0.124294,0.124294,2.19474050279,2.19474050279,3.079308,0.132911,0.131447,0.124953,,,,0.040593
rapl,cpu,int,bitonic,max,256,524288,uniform,19000413,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k256_max_uniform_s19000413_rep1_rapl.txt,0.041373,1.029793,24.890738,5.421215,0.805504,19.469523,0,rapl:package+core,0.691692,0.691692,0.021811,0.021811,0.573449879635,0.573449879635,0.842272,0.026018,0.098979,0.0973,,,,0.040593
rapl,cpu,int,bitonic,max,256,524288,uniform,19000413,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k256_max_uniform_s19000413_rep2_rapl.txt,0.040324,1.03971,25.783765,5.421215,0.821104,20.36255,0,rapl:package+core,0.694802,0.694802,0.022091,0.022091,0.575041939435,0.575041939435,0.806141,0.02576,0.099711,0.098074,,,,0.040593
rapl,cpu,int,bitonic,max,256,524288,uniform,19000413,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k256_max_uniform_s19000413_rep3_rapl.txt,0.041489,1.025643,24.720768,5.421215,0.800722,19.299553,0,rapl:package+core,0.715646,0.715646,0.021726,0.021726,0.59786468291,0.59786468291,0.825671,0.025978,0.09936,0.097676,,,,0.040593
rapl,cpu,int,bitonic,max,4096,524288,uniform,19004253,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k4096_max_uniform_s19004253_rep1_rapl.txt,0.056564,1.56869,27.733199,5.421215,1.262046,22.311984,0,rapl:package+core,1.181472,1.181472,0.035396,0.035396,0.98958267386,0.98958267386,1.299402,0.039802,0.155174,0.152878,,,,0.040593
rapl,cpu,int,bitonic,max,4096,524288,uniform,19004253,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k4096_max_uniform_s19004253_rep2_rapl.txt,0.057452,1.590112,27.677359,5.421215,1.278654,22.256144,0,rapl:package+core,1.223585,1.223585,0.036042,0.036042,1.02819356897,1.02819356897,1.335365,0.040622,0.165732,0.1634,,,,0.040593
rapl,cpu,int,bitonic,max,4096,524288,uniform,19004253,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k4096_max_uniform_s19004253_rep3_rapl.txt,0.056984,1.593073,27.956405,5.421215,1.284149,22.53519,0,rapl:package+core,1.237058,1.237058,0.035432,0.035432,1.04497351012,1.04497351012,1.301904,0.03988,0.158424,0.156111,,,,0.040593
rapl,cpu,int,bitonic,max,8,524288,uniform,19000165,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k8_max_uniform_s19000165_rep1_rapl.txt,0.022473,0.351025,15.619788,5.421215,0.229194,10.198573,0,rapl:package+core,0.111216,0.111216,0.004778,0.004778,0.08531343473,0.08531343473,0.171806,0.008833,0.025588,0.024676,,,,0.040593
rapl,cpu,int,bitonic,max,8,524288,uniform,19000165,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k8_max_uniform_s19000165_rep2_rapl.txt,0.021267,0.31053,14.601211,5.421215,0.195235,9.179996,0,rapl:package+core,0.074108,0.074108,0.004654,0.004654,0.04887766539,0.04887766539,0.155052,0.00815,0.026259,0.025396,,,,0.040593
rapl,cpu,int,bitonic,max,8,524288,uniform,19000165,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q19_k8_max_uniform_s19000165_rep3_rapl.txt,0.02399,0.337202,14.05585,5.421215,0.207146,8.634635,0,rapl:package+core,0.118341,0.118341,0.004781,0.004781,0.092422171085,0.092422171085,0.185156,0.009506,0.024474,0.0235,,,,0.040593
rapl,cpu,int,bitonic,max,131072,1048576,uniform,20131232,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k131072_max_uniform_s20131232_rep1_rapl.txt,0.187422,5.601792,29.888728,5.421215,4.585739,24.467513,0,rapl:package+core,4.261253,4.261253,0.139489,0.139489,3.50505314086,3.50505314086,4.935246,0.153445,0.584915,0.577307,,,,0.040593
rapl,cpu,int,bitonic,max,131072,1048576,uniform,20131232,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k131072_max_uniform_s20131232_rep2_rapl.txt,0.196091,5.704905,29.09316,5.421215,4.641854,23.671945,0,rapl:package+core,4.32047,4.32047,0.145087,0.145087,3.5339221793,3.5339221793,4.925053,0.158687,0.596466,0.588506,,,,0.040593
rapl,cpu,int,bitonic,max,131072,1048576,uniform,20131232,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k131072_max_uniform_s20131232_rep3_rapl.txt,0.210456,5.917587,28.117912,5.421215,4.776659,22.696697,0,rapl:package+core,4.725342,4.725342,0.158406,0.158406,3.86658901671,3.86658901671,5.176506,0.172729,0.639188,0.630645,,,,0.040593
rapl,cpu,int,bitonic,max,256,1048576,uniform,20000416,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k256_max_uniform_s20000416_rep1_rapl.txt,0.069843,1.907494,27.311335,5.421215,1.528862,21.89012,0,rapl:package+core,1.374731,1.374731,0.0405,0.0405,1.1551717925,1.1551717925,1.576136,0.047948,0.184484,0.181649,,,,0.040593
rapl,cpu,int,bitonic,max,256,1048576,uniform,20000416,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k256_max_uniform_s20000416_rep2_rapl.txt,0.069956,1.941916,27.759175,5.421215,1.56267,22.33796,0,rapl:package+core,1.311701,1.311701,0.04057,0.04057,1.09176230745,1.09176230745,1.606271,0.047714,0.186193,0.183353,,,,0.040593
rapl,cpu,int,bitonic,max,256,1048576,uniform,20000416,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k256_max_uniform_s20000416_rep3_rapl.txt,0.069682,1.946616,27.93585,5.421215,1.568857,22.514635,0,rapl:package+core,1.280848,1.280848,0.040644,0.040644,1.06050813754,1.06050813754,1.594705,0.047854,0.199636,0.196807,,,,0.040593
rapl,cpu,int,bitonic,max,4096,1048576,uniform,20004256,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k4096_max_uniform_s20004256_rep1_rapl.txt,0.10133,2.930223,28.917682,5.421215,2.380892,23.496467,0,rapl:package+core,2.208399,2.208399,0.06917,0.06917,1.83341355845,1.83341355845,2.474649,0.076434,0.304657,0.300544,,,,0.040593
rapl,cpu,int,bitonic,max,4096,1048576,uniform,20004256,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k4096_max_uniform_s20004256_rep2_rapl.txt,0.114224,3.258468,28.52707,5.421215,2.639237,23.105855,0,rapl:package+core,2.646623,2.646623,0.080714,0.080714,2.20905505249,2.20905505249,2.852514,0.089039,0.338666,0.334029,,,,0.040593
rapl,cpu,int,bitonic,max,4096,1048576,uniform,20004256,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k4096_max_uniform_s20004256_rep3_rapl.txt,0.101803,2.948273,28.96062,5.421215,2.396378,23.539405,0,rapl:package+core,2.199165,2.199165,0.069302,0.069302,1.82346395807,1.82346395807,2.514533,0.076694,0.302474,0.298342,,,,0.040593
rapl,cpu,int,bitonic,max,8,1048576,uniform,20000168,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k8_max_uniform_s20000168_rep1_rapl.txt,0.038787,0.653134,16.838938,5.421215,0.442861,11.417723,0,rapl:package+core,0.254397,0.254397,0.009148,0.009148,0.20480372518,0.20480372518,0.384349,0.019444,0.050565,0.048991,,,,0.040593
rapl,cpu,int,bitonic,max,8,1048576,uniform,20000168,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k8_max_uniform_s20000168_rep2_rapl.txt,0.036644,0.601714,16.420648,5.421215,0.40306,10.999433,0,rapl:package+core,0.223256,0.223256,0.009864,0.009864,0.16978113524,0.16978113524,0.357144,0.016809,0.045133,0.043646,,,,0.040593
rapl,cpu,int,bitonic,max,8,1048576,uniform,20000168,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q20_k8_max_uniform_s20000168_rep3_rapl.txt,0.034118,0.567079,16.621024,5.421215,0.382117,11.199809,0,rapl:package+core,0.187689,0.187689,0.008051,0.008051,0.144042798035,0.144042798035,0.318679,0.015006,0.041975,0.04059,,,,0.040593
rapl,cpu,int,bitonic,max,131072,2097152,uniform,21131235,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k131072_max_uniform_s21131235_rep1_rapl.txt,0.327005,10.427226,31.887039,5.421215,8.654461,26.465824,0,rapl:package+core,8.294951,8.294951,0.249161,0.249161,6.94419564938,6.94419564938,9.208584,0.272689,1.069128,1.055854,,,,0.040593
rapl,cpu,int,bitonic,max,131072,2097152,uniform,21131235,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k131072_max_uniform_s21131235_rep2_rapl.txt,0.32693,10.425746,31.889884,5.421215,8.653391,26.468669,0,rapl:package+core,8.154162,8.154162,0.252053,0.252053,6.7877284956,6.7877284956,9.290337,0.2744,1.101536,1.088265,,,,0.040593
rapl,cpu,int,bitonic,max,131072,2097152,uniform,21131235,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k131072_max_uniform_s21131235_rep3_rapl.txt,0.322282,10.403011,32.279187,5.421215,8.655849,26.857972,0,rapl:package+core,8.122078,8.122078,0.248139,0.248139,6.77686313112,6.77686313112,9.247507,0.269717,1.064505,1.051423,,,,0.040593
rapl,cpu,int,bitonic,max,256,2097152,uniform,21000419,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k256_max_uniform_s21000419_rep1_rapl.txt,0.144377,3.888639,26.933924,5.421215,3.10594,21.512709,0,rapl:package+core,2.771262,2.771262,0.087287,0.087287,2.29806040629,2.29806040629,3.215303,0.103721,0.379009,0.373148,,,,0.040593
rapl,cpu,int,bitonic,max,256,2097152,uniform,21000419,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k256_max_uniform_s21000419_rep2_rapl.txt,0.131101,3.765293,28.72047,5.421215,3.054564,23.299255,0,rapl:package+core,2.595478,2.595478,0.078864,0.078864,2.16793930024,2.16793930024,3.176822,0.095721,0.366665,0.361343,,,,0.040593
rapl,cpu,int,bitonic,max,256,2097152,uniform,21000419,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k256_max_uniform_s21000419_rep3_rapl.txt,0.12882,3.679375,28.562048,5.421215,2.981012,23.140833,0,rapl:package+core,2.607561,2.607561,0.078992,0.078992,2.17932838472,2.17932838472,3.15389,0.094145,0.362119,0.35689,,,,0.040593
rapl,cpu,int,bitonic,max,4096,2097152,uniform,21004259,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k4096_max_uniform_s21004259_rep1_rapl.txt,0.208471,6.071159,29.122377,5.421215,4.940995,23.701162,0,rapl:package+core,4.701524,4.701524,0.148671,0.148671,3.89554654474,3.89554654474,5.243748,0.166655,0.607879,0.599417,,,,0.040593
rapl,cpu,int,bitonic,max,4096,2097152,uniform,21004259,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k4096_max_uniform_s21004259_rep2_rapl.txt,0.203447,5.96951,29.341794,5.421215,4.866578,23.920579,0,rapl:package+core,4.58445,4.58445,0.143223,0.143223,3.80800732406,3.80800732406,5.238941,0.16266,0.60147,0.593211,,,,0.040593
rapl,cpu,int,bitonic,max,4096,2097152,uniform,21004259,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k4096_max_uniform_s21004259_rep3_rapl.txt,0.202741,5.928801,29.24324,5.421215,4.829699,23.822025,0,rapl:package+core,4.371201,4.371201,0.138255,0.138255,3.62169092018,3.62169092018,5.118891,0.158535,0.606307,0.598077,,,,0.040593
rapl,cpu,int,bitonic,max,8,2097152,uniform,21000171,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k8_max_uniform_s21000171_rep1_rapl.txt,0.077237,1.358039,17.582668,5.421215,0.939319,12.161453,0,rapl:package+core,0.479803,0.479803,0.024788,0.024788,0.34542192258,0.34542192258,0.955929,0.045787,0.093867,0.090732,,,,0.040593
rapl,cpu,int,bitonic,max,8,2097152,uniform,21000171,2,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k8_max_uniform_s21000171_rep2_rapl.txt,0.062956,1.145326,18.192525,5.421215,0.804029,12.77131,0,rapl:package+core,0.123132,0.123132,0.015772,0.015772,0.03762859702,0.03762859702,0.739021,0.032537,0.085414,0.082858,,,,0.040593
rapl,cpu,int,bitonic,max,8,2097152,uniform,21000171,3,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q21_k8_max_uniform_s21000171_rep3_rapl.txt,0.06398,1.115512,17.435296,5.421215,0.768662,12.014081,0,rapl:package+core,0.363522,0.363522,0.015594,0.015594,0.27898357329,0.27898357329,0.777059,0.033424,0.084697,0.0821,,,,0.040593
rapl,cpu,int,bitonic,max,131072,4194304,uniform,22131238,1,bench/results/raw/energy/measurements/20260825_014636_cpu_int_bitonic_q22_k131072_max_uniform_s22131238_rep1_rapl.txt,0.64857,20.946289,32.29612,5.421215,17.430253,26.874905,0,rapl:package+core,17.37866,17.37866,0.50527,0.50527,14.639482697,14.639482697,18.733269,0.552534,2.199517,2.17319,,,,0.040593
