source,backend,dtype,algorithm,mode,k,n,dist,seed,rep,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds,core_energy_joules,net_core_energy_joules,board_energy_joules,net_board_energy_joules,board_baseline_watts,core_baseline_watts
rapl,cpu,half,bitonic,max,256,65536,uniform,16000404,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q16_k256_max_uniform_s16000404_rep1_rapl.txt,0.028336,0.297668,10.504834,5.421215,0.144051,5.083619,0,rapl:package+core,0.205831,0.205831,0.020737,0.020737,0.093411264545,0.093411264545,0.234439,0.021453,0.012405,0.011255,,,,0.040593
rapl,cpu,half,bitonic,max,256,65536,uniform,16000404,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q16_k256_max_uniform_s16000404_rep2_rapl.txt,0.029029,0.294937,10.160119,5.421215,0.137565,4.738904,0,rapl:package+core,0.227115,0.227115,0.02127,0.02127,0.11180575695,0.11180575695,0.227115,0.022013,0.008987,0.007809,,,,0.040593
rapl,cpu,half,bitonic,max,256,65536,uniform,16000404,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q16_k256_max_uniform_s16000404_rep3_rapl.txt,0.028002,0.270921,9.674968,5.421215,0.119115,4.253753,0,rapl:package+core,0.205815,0.205815,0.020711,0.020711,0.093536216135,0.093536216135,0.205815,0.021431,0.005309,0.004172,,,,0.040593
rapl,cpu,half,bitonic,max,4096,65536,uniform,16004244,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q16_k4096_max_uniform_s16004244_rep1_rapl.txt,0.047614,0.453834,9.531553,5.421215,0.195709,4.110338,0,rapl:package+core,0.344236,0.344236,0.036164,0.036164,0.14818318074,0.14818318074,0.344236,0.036897,0.015059,0.013126,,,,0.040593
rapl,cpu,half,bitonic,max,4096,65536,uniform,16004244,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q16_k4096_max_uniform_s16004244_rep2_rapl.txt,0.047352,0.458671,9.686348,5.421215,0.201964,4.265133,0,rapl:package+core,0.330123,0.330123,0.037222,0.037222,0.12833453527,0.12833453527,0.352033,0.037952,0.015106,0.013184,,,,0.040593
rapl,cpu,half,bitonic,max,4096,65536,uniform,16004244,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q16_k4096_max_uniform_s16004244_rep3_rapl.txt,0.047816,0.459937,9.618934,5.421215,0.200717,4.197719,0,rapl:package+core,0.365078,0.365078,0.037892,0.037892,0.15965732122,0.15965732122,0.376568,0.038623,0.009475,0.007534,,,,0.040593
rapl,cpu,half,bitonic,max,8,65536,uniform,16000156,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q16_k8_max_uniform_s16000156_rep1_rapl.txt,0.011038,0.108225,9.804919,5.421215,0.048387,4.383704,0,rapl:package+core,0.033461,0.033461,0.005372,0.005372,0.00433823302,0.00433823302,0.056409,0.006131,0.003403,0.002955,,,,0.040593
rapl,cpu,half,bitonic,max,8,65536,uniform,16000156,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q16_k8_max_uniform_s16000156_rep2_rapl.txt,0.010937,0.111902,10.231754,5.421215,0.052612,4.810539,0,rapl:package+core,0.060971,0.060971,0.005247,0.005247,0.032525884895,0.032525884895,0.060971,0.005957,0.003968,0.003524,,,,0.040593
rapl,cpu,half,bitonic,max,8,65536,uniform,16000156,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q16_k8_max_uniform_s16000156_rep3_rapl.txt,0.010916,0.105128,9.630218,5.421215,0.045947,4.209003,0,rapl:package+core,0.043775,0.043775,0.005274,0.005274,0.01518351209,0.01518351209,0.054837,0.006,0.003204,0.002761,,,,0.040593
rapl,cpu,half,bitonic,max,131072,131072,uniform,17131223,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k131072_max_uniform_s17131223_rep1_rapl.txt,0.161579,1.53999,9.530886,5.421215,0.664036,4.109671,0,rapl:package+core,1.045753,1.045753,0.110679,0.110679,0.445738345015,0.445738345015,1.080938,0.111678,0.022247,0.015688,,,,0.040593
rapl,cpu,half,bitonic,max,131072,131072,uniform,17131223,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k131072_max_uniform_s17131223_rep2_rapl.txt,0.161702,1.539196,9.51871,5.421215,0.662574,4.097495,0,rapl:package+core,1.069189,1.069189,0.110336,0.110336,0.47103382176,0.47103382176,1.069189,0.111325,0.023833,0.017269,,,,0.040593
rapl,cpu,half,bitonic,max,131072,131072,uniform,17131223,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k131072_max_uniform_s17131223_rep3_rapl.txt,0.161256,1.5305,9.491129,5.421215,0.656297,4.069914,0,rapl:package+core,1.03814,1.03814,0.110259,0.110259,0.440402255315,0.440402255315,1.073111,0.111239,0.026686,0.02014,,,,0.040593
rapl,cpu,half,bitonic,max,256,131072,uniform,17000407,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k256_max_uniform_s17000407_rep1_rapl.txt,0.038769,0.442024,11.401338,5.421215,0.231846,5.980123,0,rapl:package+core,0.35835,0.35835,0.029088,0.029088,0.20065769808,0.20065769808,0.35835,0.030114,0.027113,0.025539,,,,0.040593
rapl,cpu,half,bitonic,max,256,131072,uniform,17000407,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k256_max_uniform_s17000407_rep2_rapl.txt,0.031689,0.409372,12.918358,5.421215,0.237578,7.497143,0,rapl:package+core,0.322188,0.322188,0.02265,0.02265,0.19939748025,0.19939748025,0.322188,0.023666,0.010421,0.009135,,,,0.040593
rapl,cpu,half,bitonic,max,256,131072,uniform,17000407,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k256_max_uniform_s17000407_rep3_rapl.txt,0.030441,0.374294,12.295894,5.421215,0.209269,6.874679,0,rapl:package+core,0.224659,0.224659,0.021564,0.021564,0.10775591974,0.10775591974,0.306014,0.022559,0.0083,0.007064,,,,0.040593
rapl,cpu,half,bitonic,max,4096,131072,uniform,17004247,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k4096_max_uniform_s17004247_rep1_rapl.txt,0.04854,0.605133,12.466658,5.421215,0.341987,7.045443,0,rapl:package+core,0.481665,0.481665,0.037005,0.037005,0.281052938925,0.281052938925,0.481665,0.038024,0.010482,0.008512,,,,0.040593
rapl,cpu,half,bitonic,max,4096,131072,uniform,17004247,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k4096_max_uniform_s17004247_rep2_rapl.txt,0.04874,0.622451,12.770744,5.421215,0.358219,7.349529,0,rapl:package+core,0.483404,0.483404,0.037301,0.037301,0.281187259285,0.281187259285,0.499028,0.038304,0.008804,0.006825,,,,0.040593
rapl,cpu,half,bitonic,max,4096,131072,uniform,17004247,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k4096_max_uniform_s17004247_rep3_rapl.txt,0.04843,0.604812,12.488384,5.421215,0.342263,7.067169,0,rapl:package+core,0.485966,0.485966,0.037167,0.037167,0.284475702095,0.284475702095,0.501408,0.0382,0.009262,0.007296,,,,0.040593
rapl,cpu,half,bitonic,max,8,131072,uniform,17000159,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k8_max_uniform_s17000159_rep1_rapl.txt,0.012437,0.149559,12.024995,5.421215,0.082133,6.60378,0,rapl:package+core,0.054791,0.054791,0.005433,0.005433,0.025337538905,0.025337538905,0.070278,0.006279,0.013015,0.01251,,,,0.040593
rapl,cpu,half,bitonic,max,8,131072,uniform,17000159,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k8_max_uniform_s17000159_rep2_rapl.txt,0.012825,0.138436,10.793818,5.421215,0.068906,5.372603,0,rapl:package+core,0.090403,0.090403,0.005583,0.005583,0.060136356655,0.060136356655,0.090403,0.006551,0.003784,0.003263,,,,0.040593
rapl,cpu,half,bitonic,max,8,131072,uniform,17000159,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q17_k8_max_uniform_s17000159_rep3_rapl.txt,0.01295,0.148369,11.456905,5.421215,0.078163,6.03569,0,rapl:package+core,0.059872,0.059872,0.005582,0.005582,0.02961077787,0.02961077787,0.072918,0.006578,0.008514,0.007988,,,,0.040593
rapl,cpu,half,bitonic,max,131072,262144,uniform,18131226,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k131072_max_uniform_s18131226_rep1_rapl.txt,0.179363,2.310092,12.879457,5.421215,1.337729,7.458242,0,rapl:package+core,1.658118,1.658118,0.12313,0.12313,0.99060379705,0.99060379705,1.711871,0.125275,0.028059,0.020778,,,,0.040593
rapl,cpu,half,bitonic,max,131072,262144,uniform,18131226,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k131072_max_uniform_s18131226_rep2_rapl.txt,0.17705,2.300326,12.992549,5.421215,1.340502,7.571334,0,rapl:package+core,1.656316,1.656316,0.122316,0.122316,0.99321466606,0.99321466606,1.708331,0.124464,0.031661,0.024474,,,,0.040593
rapl,cpu,half,bitonic,max,131072,262144,uniform,18131226,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k131072_max_uniform_s18131226_rep3_rapl.txt,0.177595,2.306826,12.989258,5.421215,1.344046,7.568043,0,rapl:package+core,1.667792,1.667792,0.122561,0.122561,1.00336246838,1.00336246838,1.717563,0.12459,0.107874,0.100665,,,,0.040593
rapl,cpu,half,bitonic,max,256,262144,uniform,18000410,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k256_max_uniform_s18000410_rep1_rapl.txt,0.034116,0.575257,16.86178,5.421215,0.390307,11.440565,0,rapl:package+core,0.423181,0.423181,0.02219,0.02219,0.30288423915,0.30288423915,0.446739,0.023809,0.009033,0.007648,,,,0.040593
rapl,cpu,half,bitonic,max,256,262144,uniform,18000410,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k256_max_uniform_s18000410_rep2_rapl.txt,0.034323,0.593383,17.287975,5.421215,0.407308,11.86676,0,rapl:package+core,0.464072,0.464072,0.022347,0.022347,0.342924108395,0.342924108395,0.464072,0.023999,0.01094,0.009547,,,,0.040593
rapl,cpu,half,bitonic,max,256,262144,uniform,18000410,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k256_max_uniform_s18000410_rep3_rapl.txt,0.035648,0.599822,16.826082,5.421215,0.406565,11.404867,0,rapl:package+core,0.445015,0.445015,0.022386,0.022386,0.32365568101,0.32365568101,0.466056,0.024005,0.039045,0.037598,,,,0.040593
rapl,cpu,half,bitonic,max,4096,262144,uniform,18004250,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k4096_max_uniform_s18004250_rep1_rapl.txt,0.052593,0.961331,18.27869,5.421215,0.676213,12.857475,0,rapl:package+core,0.744025,0.744025,0.037965,0.037965,0.538208572525,0.538208572525,0.790089,0.039595,0.044325,0.04219,,,,0.040593
rapl,cpu,half,bitonic,max,4096,262144,uniform,18004250,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k4096_max_uniform_s18004250_rep2_rapl.txt,0.052444,0.928769,17.709574,5.421215,0.644456,12.288359,0,rapl:package+core,0.733712,0.733712,0.037579,0.037579,0.529988161515,0.529988161515,0.778982,0.039194,0.089488,0.087359,,,,0.040593
rapl,cpu,half,bitonic,max,4096,262144,uniform,18004250,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k4096_max_uniform_s18004250_rep3_rapl.txt,0.056395,0.959103,17.006864,5.421215,0.653373,11.585649,0,rapl:package+core,0.781133,0.781133,0.041713,0.041713,0.554997858705,0.554997858705,0.802769,0.043343,0.014465,0.012176,,,,0.040593
rapl,cpu,half,bitonic,max,8,262144,uniform,18000162,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k8_max_uniform_s18000162_rep1_rapl.txt,0.016061,0.22089,13.752929,5.421215,0.133818,8.331714,0,rapl:package+core,0.095042,0.095042,0.006,0.006,0.06251471,0.06251471,0.113016,0.007536,0.013397,0.012745,,,,0.040593
rapl,cpu,half,bitonic,max,8,262144,uniform,18000162,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k8_max_uniform_s18000162_rep2_rapl.txt,0.015974,0.205098,12.839453,5.421215,0.118499,7.418238,0,rapl:package+core,0.073025,0.073025,0.005863,0.005863,0.041240416455,0.041240416455,0.111246,0.007396,0.026824,0.026176,,,,0.040593
rapl,cpu,half,bitonic,max,8,262144,uniform,18000162,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q18_k8_max_uniform_s18000162_rep3_rapl.txt,0.01611,0.205372,12.748152,5.421215,0.118037,7.326937,0,rapl:package+core,0.069775,0.069775,0.00592,0.00592,0.0376814072,0.0376814072,0.107889,0.007445,0.011245,0.010591,,,,0.040593
rapl,cpu,half,bitonic,max,131072,524288,uniform,19131229,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k131072_max_uniform_s19131229_rep1_rapl.txt,0.196905,3.707114,18.826926,5.421215,2.63965,13.405711,0,rapl:package+core,2.767558,2.767558,0.132938,0.132938,2.04687252033,2.04687252033,2.878468,0.138139,0.664624,0.656631,,,,0.040593
rapl,cpu,half,bitonic,max,131072,524288,uniform,19131229,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k131072_max_uniform_s19131229_rep2_rapl.txt,0.197712,3.724813,18.839572,5.421215,2.652973,13.418357,0,rapl:package+core,2.797923,2.797923,0.133119,0.133119,2.07625628041,2.07625628041,2.880238,0.138238,0.6665,0.658474,,,,0.040593
rapl,cpu,half,bitonic,max,131072,524288,uniform,19131229,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k131072_max_uniform_s19131229_rep3_rapl.txt,0.19655,3.721594,18.934579,5.421215,2.656053,13.513364,0,rapl:package+core,2.846823,2.846823,0.133242,0.133242,2.12448947097,2.12448947097,2.90285,0.138234,0.62982,0.621841,,,,0.040593
rapl,cpu,half,bitonic,max,256,524288,uniform,19000413,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k256_max_uniform_s19000413_rep1_rapl.txt,0.041119,0.980342,23.841663,5.421215,0.757428,18.420448,0,rapl:package+core,0.706873,0.706873,0.02338,0.02338,0.5801249933,0.5801249933,0.776159,0.02607,0.105784,0.104115,,,,0.040593
rapl,cpu,half,bitonic,max,256,524288,uniform,19000413,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k256_max_uniform_s19000413_rep2_rapl.txt,0.041074,1.006922,24.514947,5.421215,0.784252,19.093732,0,rapl:package+core,0.702386,0.702386,0.023324,0.023324,0.57594158134,0.57594158134,0.810215,0.026075,0.11088,0.109213,,,,0.040593
rapl,cpu,half,bitonic,max,256,524288,uniform,19000413,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k256_max_uniform_s19000413_rep3_rapl.txt,0.042769,0.988138,23.103966,5.421215,0.756277,17.682751,0,rapl:package+core,0.76525,0.76525,0.02356,0.02356,0.6375261746,0.6375261746,0.802632,0.026268,0.108332,0.106596,,,,0.040593
rapl,cpu,half,bitonic,max,4096,524288,uniform,19004253,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k4096_max_uniform_s19004253_rep1_rapl.txt,0.06127,1.613763,26.338449,5.421215,1.281604,20.917234,0,rapl:package+core,1.33088,1.33088,0.040819,0.040819,1.10959142492,1.10959142492,1.367453,0.043642,0.182424,0.179937,,,,0.040593
rapl,cpu,half,bitonic,max,4096,524288,uniform,19004253,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k4096_max_uniform_s19004253_rep2_rapl.txt,0.059444,1.576777,26.525547,5.421215,1.25452,21.104332,0,rapl:package+core,1.17456,1.17456,0.038795,0.038795,0.964243964075,0.964243964075,1.283137,0.041573,0.176139,0.173726,,,,0.040593
rapl,cpu,half,bitonic,max,4096,524288,uniform,19004253,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k4096_max_uniform_s19004253_rep3_rapl.txt,0.059785,1.593026,26.645858,5.421215,1.268918,21.224643,0,rapl:package+core,1.288523,1.288523,0.039256,0.039256,1.07570778396,1.07570778396,1.324913,0.042068,0.178686,0.176259,,,,0.040593
rapl,cpu,half,bitonic,max,8,524288,uniform,19000165,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k8_max_uniform_s19000165_rep1_rapl.txt,0.024732,0.358075,14.478001,5.421215,0.223996,9.056786,0,rapl:package+core,0.186011,0.186011,0.008579,0.008579,0.139502396515,0.139502396515,0.20876,0.011127,0.018859,0.017855,,,,0.040593
rapl,cpu,half,bitonic,max,8,524288,uniform,19000165,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k8_max_uniform_s19000165_rep2_rapl.txt,0.022086,0.355909,16.114757,5.421215,0.236177,10.693542,0,rapl:package+core,0.178474,0.178474,0.006429,0.006429,0.143621008765,0.143621008765,0.208944,0.008937,0.029615,0.028718,,,,0.040593
rapl,cpu,half,bitonic,max,8,524288,uniform,19000165,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q19_k8_max_uniform_s19000165_rep3_rapl.txt,0.021964,0.340757,15.514627,5.421215,0.221688,10.093412,0,rapl:package+core,0.106577,0.106577,0.006183,0.006183,0.073057627655,0.073057627655,0.192815,0.008708,0.029387,0.028495,,,,0.040593
rapl,cpu,half,bitonic,max,131072,1048576,uniform,20131232,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k131072_max_uniform_s20131232_rep1_rapl.txt,0.225326,5.69984,25.295991,5.421215,4.4783,19.874776,0,rapl:package+core,4.231975,4.231975,0.146511,0.146511,3.43770736914,3.43770736914,4.573738,0.154427,0.715417,0.70627,,,,0.040593
rapl,cpu,half,bitonic,max,131072,1048576,uniform,20131232,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k131072_max_uniform_s20131232_rep2_rapl.txt,0.226369,5.770698,25.49245,5.421215,4.543504,20.071235,0,rapl:package+core,4.434143,4.434143,0.146956,0.146956,3.63746292846,3.63746292846,4.649372,0.154146,0.610564,0.601375,,,,0.040593
rapl,cpu,half,bitonic,max,131072,1048576,uniform,20131232,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k131072_max_uniform_s20131232_rep3_rapl.txt,0.224791,5.680386,25.269654,5.421215,4.461747,19.848439,0,rapl:package+core,4.271142,4.271142,0.147795,0.147795,3.46991352908,3.46991352908,4.567955,0.155848,0.638303,0.629178,,,,0.040593
rapl,cpu,half,bitonic,max,256,1048576,uniform,20000416,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k256_max_uniform_s20000416_rep1_rapl.txt,0.073618,1.859828,25.263082,5.421215,1.460727,19.841867,0,rapl:package+core,1.391363,1.391363,0.043984,0.043984,1.15291627944,1.15291627944,1.509535,0.048149,0.212865,0.209877,,,,0.040593
rapl,cpu,half,bitonic,max,256,1048576,uniform,20000416,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k256_max_uniform_s20000416_rep2_rapl.txt,0.074135,1.86709,25.184978,5.421215,1.465188,19.763763,0,rapl:package+core,1.432375,1.432375,0.04436,0.04436,1.1918899026,1.1918899026,1.510633,0.048491,0.207616,0.204607,,,,0.040593
rapl,cpu,half,bitonic,max,256,1048576,uniform,20000416,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k256_max_uniform_s20000416_rep3_rapl.txt,0.073803,1.887887,25.580103,5.421215,1.487785,20.158888,0,rapl:package+core,1.37296,1.37296,0.043901,0.043901,1.13496324028,1.13496324028,1.535153,0.048076,0.208302,0.205306,,,,0.040593
rapl,cpu,half,bitonic,max,4096,1048576,uniform,20004256,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k4096_max_uniform_s20004256_rep1_rapl.txt,0.109133,2.947327,27.006861,5.421215,2.355696,21.585646,0,rapl:package+core,2.359162,2.359162,0.075004,0.075004,1.95254919014,1.95254919014,2.472895,0.07921,0.346921,0.342491,,,,0.040593
rapl,cpu,half,bitonic,max,4096,1048576,uniform,20004256,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k4096_max_uniform_s20004256_rep2_rapl.txt,0.112395,3.022167,26.888734,5.421215,2.412848,21.467519,0,rapl:package+core,2.537879,2.537879,0.080119,0.080119,2.10353667542,2.10353667542,2.573002,0.083805,0.348492,0.34393,,,,0.040593
rapl,cpu,half,bitonic,max,4096,1048576,uniform,20004256,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k4096_max_uniform_s20004256_rep3_rapl.txt,0.125648,3.200991,25.475905,5.421215,2.519827,20.05469,0,rapl:package+core,2.476175,2.476175,0.08951,0.08951,1.99092204535,1.99092204535,2.678389,0.093948,0.383571,0.378471,,,,0.040593
rapl,cpu,half,bitonic,max,8,1048576,uniform,20000168,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k8_max_uniform_s20000168_rep1_rapl.txt,0.036556,0.623686,17.060998,5.421215,0.425507,11.639783,0,rapl:package+core,0.320539,0.320539,0.011048,0.011048,0.26064541668,0.26064541668,0.406504,0.015125,0.054883,0.053399,,,,0.040593
rapl,cpu,half,bitonic,max,8,1048576,uniform,20000168,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k8_max_uniform_s20000168_rep2_rapl.txt,0.045964,0.808414,17.58789,5.421215,0.559232,12.166675,0,rapl:package+core,0.418664,0.418664,0.01827,0.01827,0.31961840195,0.31961840195,0.503193,0.022441,0.063382,0.061516,,,,0.040593
rapl,cpu,half,bitonic,max,8,1048576,uniform,20000168,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q20_k8_max_uniform_s20000168_rep3_rapl.txt,0.036903,0.619277,16.781145,5.421215,0.419217,11.35993,0,rapl:package+core,0.290619,0.290619,0.011038,0.011038,0.23077962883,0.23077962883,0.38766,0.014505,0.053983,0.052485,,,,0.040593
rapl,cpu,half,bitonic,max,131072,2097152,uniform,21131235,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k131072_max_uniform_s21131235_rep1_rapl.txt,0.373655,10.455346,27.981294,5.421215,8.429683,22.560079,0,rapl:package+core,8.474323,8.474323,0.267035,0.267035,7.02666885247,7.02666885247,8.780521,0.277214,1.28631,1.271142,,,,0.040593
rapl,cpu,half,bitonic,max,131072,2097152,uniform,21131235,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k131072_max_uniform_s21131235_rep2_rapl.txt,0.368582,10.403225,28.225012,5.421215,8.405064,22.803797,0,rapl:package+core,8.480092,8.480092,0.267094,0.267094,7.03211800079,7.03211800079,8.811754,0.277032,1.290766,1.275804,,,,0.040593
rapl,cpu,half,bitonic,max,131072,2097152,uniform,21131235,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k131072_max_uniform_s21131235_rep3_rapl.txt,0.368355,10.4118,28.265665,5.421215,8.414868,22.84445,0,rapl:package+core,8.311766,8.311766,0.267084,0.267084,6.86384621294,6.86384621294,8.807818,0.276995,1.161149,1.146196,,,,0.040593
rapl,cpu,half,bitonic,max,256,2097152,uniform,21000419,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k256_max_uniform_s21000419_rep1_rapl.txt,0.134136,3.526292,26.288845,5.421215,2.79911,20.86763,0,rapl:package+core,2.710064,2.710064,0.08463,0.08463,2.25126657455,2.25126657455,2.933503,0.092046,0.407022,0.401577,,,,0.040593
rapl,cpu,half,bitonic,max,256,2097152,uniform,21000419,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k256_max_uniform_s21000419_rep2_rapl.txt,0.13527,3.515688,25.990222,5.421215,2.782362,20.569007,0,rapl:package+core,2.495905,2.495905,0.085916,0.085916,2.03013589206,2.03013589206,2.931092,0.093443,0.406672,0.401181,,,,0.040593
rapl,cpu,half,bitonic,max,256,2097152,uniform,21000419,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k256_max_uniform_s21000419_rep3_rapl.txt,0.134978,3.562148,26.390525,5.421215,2.830402,20.96931,0,rapl:package+core,2.651549,2.651549,0.085716,0.085716,2.18686413506,2.18686413506,2.920046,0.093164,0.412393,0.406914,,,,0.040593
rapl,cpu,half,bitonic,max,4096,2097152,uniform,21004259,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k4096_max_uniform_s21004259_rep1_rapl.txt,0.203478,5.636793,27.702178,5.421215,4.533693,22.280963,0,rapl:package+core,4.702136,4.702136,0.148391,0.148391,3.89767648494,3.89767648494,4.859429,0.155449,0.685085,0.676825,,,,0.040593
rapl,cpu,half,bitonic,max,4096,2097152,uniform,21004259,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k4096_max_uniform_s21004259_rep2_rapl.txt,0.205245,5.687023,27.708458,5.421215,4.574346,22.287243,0,rapl:package+core,4.619741,4.619741,0.148422,0.148422,3.81511342727,3.81511342727,4.857842,0.156143,0.682536,0.674204,,,,0.040593
rapl,cpu,half,bitonic,max,4096,2097152,uniform,21004259,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k4096_max_uniform_s21004259_rep3_rapl.txt,0.204049,5.650159,27.690159,5.421215,4.543964,22.268944,0,rapl:package+core,4.506999,4.506999,0.147167,0.147167,3.7091750521,3.7091750521,4.826715,0.154848,0.681789,0.673506,,,,0.040593
rapl,cpu,half,bitonic,max,8,2097152,uniform,21000171,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k8_max_uniform_s21000171_rep1_rapl.txt,0.064288,1.188506,18.487311,5.421215,0.839989,13.066096,0,rapl:package+core,0.565813,0.565813,0.020973,0.020973,0.452113857805,0.452113857805,0.784108,0.028329,0.112787,0.110177,,,,0.040593
rapl,cpu,half,bitonic,max,8,2097152,uniform,21000171,2,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k8_max_uniform_s21000171_rep2_rapl.txt,0.062259,1.173157,18.843112,5.421215,0.835637,13.421897,0,rapl:package+core,0.578401,0.578401,0.020597,0.020597,0.466740234645,0.466740234645,0.774282,0.027554,0.116205,0.113678,,,,0.040593
rapl,cpu,half,bitonic,max,8,2097152,uniform,21000171,3,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q21_k8_max_uniform_s21000171_rep3_rapl.txt,0.060545,1.143679,18.889671,5.421215,0.81545,13.468456,0,rapl:package+core,0.629315,0.629315,0.020706,0.020706,0.51706332221,0.51706332221,0.768591,0.026805,0.121729,0.119271,,,,0.040593
rapl,cpu,half,bitonic,max,131072,4194304,uniform,22131238,1,bench/results/raw/energy/measurements/20260825_014636_cpu_half_bitonic_q22_k131072_max_uniform_s22131238_rep1_rapl.txt,0.682327,19.861903,29.109056,5.421215,16.16286,23.687841,0,rapl:package+core,15.750174,15.750174,0.513375,0.513375,12.9670577494,12.9670577494,17.186916,0.542049,2.317996,2.290298,,,,0.040593
